FAB,EQPT_ID,EQPT_GROUP_NAME,RECIPE,PRODUCT,FULL_RAW_PROCESS_TIME_IN_MINS,HALF_RAW_PROCESS_TIME_IN_MINS,FULL_INTERVAL_IN_MINS,HALF_INTERVAL_IN_MINS,FULL_RAW_PROCESS_TIME_DIST,HALF_RAW_PROCESS_TIME_DIST,STAGE
SIMTECH,EQ_WAFER_226,,REC_WAFER_186,*,73,,34.75,,,,*
SIMTECH,EQ_WAFER_226,,REC_WAFER_202,*,73,,34.75,,,,*
SIMTECH,EQ_WAFER_226,,*,*,71,,37.16,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_749,*,44,,22.75,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_753,*,58,,21.25,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_801,*,41,,27.25,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_804,*,83,,45.25,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_813,*,31,,30,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_831,*,65,,36.5,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_837,*,58,,37.25,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_846,*,56,,25,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_858,*,112,,69.5,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_876,*,131,,30.25,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_885,*,63,,57.75,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_888,*,73,,73,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_897,*,64,,47.5,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_900,*,45,,29.25,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_903,*,72,,25.5,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_43,*,42,,17,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_46,*,52,,17.25,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_49,*,60,,33,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_52,*,80,,53.75,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_55,*,93,,61.75,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_58,*,52,,25.5,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_67,*,135,,58,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_70,*,104,,62.75,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_105,*,43,,30.25,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_111,*,140,,50.25,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_144,*,156,,102,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_146,*,46,,7.5,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_148,*,98,,27.5,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_150,*,116,,61.25,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_152,*,86,,29.5,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_168,*,86,,29.5,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_170,*,44,,29.5,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_172,*,44,,29.25,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_174,*,89,,32.25,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_176,*,86,,29.5,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_182,*,76,,17.75,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_184,*,73,,34.75,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_186,*,73,,34.75,,,,*
SIMTECH,EQ_WAFER_227,,REC_WAFER_202,*,73,,34.75,,,,*
SIMTECH,EQ_WAFER_227,,*,*,68.94,,37.32,,,,*
SIMTECH,EQ_WAFER_228,,REC_WAFER_749,*,44,,22.75,,,,*
SIMTECH,EQ_WAFER_228,,REC_WAFER_801,*,41,,27.25,,,,*
SIMTECH,EQ_WAFER_228,,REC_WAFER_804,*,83,,45.25,,,,*
SIMTECH,EQ_WAFER_228,,REC_WAFER_813,*,31,,30,,,,*
SIMTECH,EQ_WAFER_228,,REC_WAFER_831,*,65,,36.5,,,,*
SIMTECH,EQ_WAFER_228,,REC_WAFER_837,*,58,,37.25,,,,*
SIMTECH,EQ_WAFER_228,,REC_WAFER_846,*,56,,25,,,,*
SIMTECH,EQ_WAFER_228,,REC_WAFER_858,*,112,,69.5,,,,*
SIMTECH,EQ_WAFER_228,,REC_WAFER_876,*,131,,30.25,,,,*
SIMTECH,EQ_WAFER_228,,REC_WAFER_897,*,64,,47.5,,,,*
SIMTECH,EQ_WAFER_228,,REC_WAFER_900,*,45,,29.25,,,,*
SIMTECH,EQ_WAFER_228,,REC_WAFER_903,*,72,,25.5,,,,*
SIMTECH,EQ_WAFER_228,,REC_WAFER_58,*,52,,25.5,,,,*
SIMTECH,EQ_WAFER_228,,REC_WAFER_67,*,135,,58,,,,*
SIMTECH,EQ_WAFER_228,,REC_WAFER_70,*,104,,62.75,,,,*
SIMTECH,EQ_WAFER_228,,REC_WAFER_105,*,43,,30.25,,,,*
SIMTECH,EQ_WAFER_228,,REC_WAFER_111,*,140,,50.25,,,,*
SIMTECH,EQ_WAFER_228,,REC_WAFER_134,*,58,,18.25,,,,*
SIMTECH,EQ_WAFER_228,,REC_WAFER_137,*,78,,19.25,,,,*
SIMTECH,EQ_WAFER_228,,REC_WAFER_140,*,72,,40.5,,,,*
SIMTECH,EQ_WAFER_228,,REC_WAFER_144,*,156,,102,,,,*
SIMTECH,EQ_WAFER_228,,REC_WAFER_146,*,46,,7.5,,,,*
SIMTECH,EQ_WAFER_228,,REC_WAFER_148,*,98,,27.5,,,,*
SIMTECH,EQ_WAFER_228,,REC_WAFER_152,*,86,,29.5,,,,*
SIMTECH,EQ_WAFER_228,,REC_WAFER_168,*,86,,29.5,,,,*
SIMTECH,EQ_WAFER_228,,REC_WAFER_170,*,44,,29.5,,,,*
SIMTECH,EQ_WAFER_228,,REC_WAFER_172,*,44,,29.25,,,,*
SIMTECH,EQ_WAFER_228,,REC_WAFER_174,*,89,,32.25,,,,*
SIMTECH,EQ_WAFER_228,,REC_WAFER_176,*,86,,29.5,,,,*
SIMTECH,EQ_WAFER_228,,REC_WAFER_178,*,103,,46.25,,,,*
SIMTECH,EQ_WAFER_228,,REC_WAFER_182,*,76,,17.75,,,,*
SIMTECH,EQ_WAFER_228,,REC_WAFER_184,*,73,,34.75,,,,*
SIMTECH,EQ_WAFER_228,,REC_WAFER_186,*,73,,34.75,,,,*
SIMTECH,EQ_WAFER_228,,REC_WAFER_202,*,73,,34.75,,,,*
SIMTECH,EQ_WAFER_228,,*,*,70.28,,36.09,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_749,*,44,,22.75,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_801,*,41,,27.25,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_804,*,83,,45.25,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_807,*,68,,30,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_813,*,31,,30,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_831,*,65,,36.5,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_837,*,58,,37.25,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_840,*,79,,16.5,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_843,*,39,,15.5,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_846,*,56,,25,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_858,*,112,,69.5,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_876,*,131,,30.25,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_885,*,63,,57.75,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_888,*,73,,73,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_897,*,64,,47.5,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_900,*,45,,29.25,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_903,*,72,,25.5,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_43,*,42,,17,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_46,*,52,,17.25,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_49,*,60,,33,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_52,*,80,,53.75,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_55,*,93,,61.75,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_58,*,52,,25.5,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_67,*,135,,58,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_70,*,104,,62.75,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_90,*,49,,20,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_93,*,68,,28.5,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_96,*,45,,18.75,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_105,*,43,,30.25,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_111,*,140,,50.25,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_131,*,125,,94.5,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_134,*,58,,18.25,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_137,*,78,,19.25,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_140,*,72,,40.5,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_144,*,156,,102,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_146,*,46,,7.5,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_148,*,98,,27.5,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_152,*,86,,29.5,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_168,*,86,,29.5,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_170,*,44,,29.5,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_172,*,44,,29.25,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_174,*,89,,32.25,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_176,*,86,,29.5,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_182,*,76,,17.75,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_184,*,73,,34.75,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_186,*,73,,34.75,,,,*
SIMTECH,EQ_WAFER_229,,REC_WAFER_202,*,73,,34.75,,,,*
SIMTECH,EQ_WAFER_229,,*,*,68.32,,36.23,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_749,*,44,,22.75,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_753,*,58,,21.25,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_801,*,41,,27.25,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_804,*,83,,45.25,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_807,*,68,,30,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_813,*,31,,30,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_831,*,65,,36.5,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_837,*,58,,37.25,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_843,*,39,,15.5,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_846,*,56,,25,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_858,*,112,,69.5,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_876,*,131,,30.25,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_879,*,69,,30.75,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_885,*,63,,57.75,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_888,*,73,,73,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_897,*,64,,47.5,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_900,*,45,,29.25,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_903,*,72,,25.5,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_43,*,42,,17,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_46,*,52,,17.25,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_49,*,60,,33,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_52,*,80,,53.75,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_55,*,93,,61.75,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_58,*,52,,25.5,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_67,*,135,,58,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_70,*,104,,62.75,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_90,*,49,,20,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_93,*,68,,28.5,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_96,*,45,,18.75,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_99,*,99,,76,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_102,*,54,,21.75,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_105,*,43,,30.25,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_111,*,140,,50.25,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_131,*,125,,94.5,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_134,*,58,,18.25,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_137,*,78,,19.25,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_140,*,72,,40.5,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_144,*,156,,102,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_146,*,46,,7.5,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_148,*,98,,27.5,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_150,*,116,,61.25,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_152,*,86,,29.5,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_168,*,86,,29.5,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_170,*,44,,29.5,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_172,*,44,,29.25,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_174,*,89,,32.25,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_176,*,86,,29.5,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_182,*,76,,17.75,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_184,*,73,,34.75,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_186,*,73,,34.75,,,,*
SIMTECH,EQ_WAFER_230,,REC_WAFER_202,*,73,,34.75,,,,*
SIMTECH,EQ_WAFER_230,,*,*,68.94,,36.84,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_749,*,44,,22.75,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_801,*,41,,27.25,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_804,*,83,,45.25,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_807,*,68,,30,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_813,*,31,,30,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_831,*,65,,36.5,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_843,*,39,,15.5,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_846,*,56,,25,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_858,*,112,,69.5,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_876,*,131,,30.25,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_879,*,69,,30.75,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_885,*,63,,57.75,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_888,*,73,,73,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_897,*,64,,47.5,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_900,*,45,,29.25,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_903,*,72,,25.5,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_43,*,42,,17,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_46,*,52,,17.25,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_49,*,60,,33,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_52,*,80,,53.75,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_55,*,93,,61.75,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_58,*,52,,25.5,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_61,*,140,,46.75,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_67,*,135,,58,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_70,*,104,,62.75,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_90,*,49,,20,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_93,*,68,,28.5,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_96,*,45,,18.75,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_102,*,54,,21.75,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_105,*,43,,30.25,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_111,*,140,,50.25,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_131,*,125,,94.5,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_134,*,58,,18.25,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_137,*,78,,19.25,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_140,*,72,,40.5,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_144,*,156,,102,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_146,*,46,,7.5,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_148,*,98,,27.5,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_150,*,116,,61.25,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_152,*,86,,29.5,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_168,*,86,,29.5,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_170,*,44,,29.5,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_172,*,44,,29.25,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_174,*,89,,32.25,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_176,*,86,,29.5,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_182,*,76,,17.75,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_184,*,73,,34.75,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_186,*,73,,34.75,,,,*
SIMTECH,EQ_WAFER_231,,REC_WAFER_202,*,73,,34.75,,,,*
SIMTECH,EQ_WAFER_231,,*,*,71.08,,37.5,,,,*
SIMTECH,EQ_WAFER_232,,REC_WAFER_753,*,58,,21.25,,,,*
SIMTECH,EQ_WAFER_232,,REC_WAFER_801,*,41,,27.25,,,,*
SIMTECH,EQ_WAFER_232,,REC_WAFER_804,*,83,,45.25,,,,*
SIMTECH,EQ_WAFER_232,,REC_WAFER_807,*,68,,30,,,,*
SIMTECH,EQ_WAFER_232,,REC_WAFER_810,*,48,,35.25,,,,*
SIMTECH,EQ_WAFER_232,,REC_WAFER_813,*,31,,30,,,,*
SIMTECH,EQ_WAFER_232,,REC_WAFER_831,*,65,,36.5,,,,*
SIMTECH,EQ_WAFER_232,,REC_WAFER_837,*,58,,37.25,,,,*
SIMTECH,EQ_WAFER_232,,REC_WAFER_843,*,39,,15.5,,,,*
SIMTECH,EQ_WAFER_232,,REC_WAFER_846,*,56,,25,,,,*
SIMTECH,EQ_WAFER_232,,REC_WAFER_849,*,59,,25.5,,,,*
SIMTECH,EQ_WAFER_232,,REC_WAFER_852,*,45,,20,,,,*
SIMTECH,EQ_WAFER_232,,REC_WAFER_855,*,114,,35.75,,,,*
SIMTECH,EQ_WAFER_232,,REC_WAFER_858,*,112,,69.5,,,,*
SIMTECH,EQ_WAFER_232,,REC_WAFER_876,*,131,,30.25,,,,*
SIMTECH,EQ_WAFER_232,,REC_WAFER_882,*,101,,25.25,,,,*
SIMTECH,EQ_WAFER_232,,REC_WAFER_891,*,35,,20.75,,,,*
SIMTECH,EQ_WAFER_232,,REC_WAFER_897,*,64,,47.5,,,,*
SIMTECH,EQ_WAFER_232,,REC_WAFER_900,*,45,,29.25,,,,*
SIMTECH,EQ_WAFER_232,,REC_WAFER_903,*,72,,25.5,,,,*
SIMTECH,EQ_WAFER_232,,REC_WAFER_43,*,42,,17,,,,*
SIMTECH,EQ_WAFER_232,,REC_WAFER_55,*,93,,61.75,,,,*
SIMTECH,EQ_WAFER_232,,REC_WAFER_58,*,52,,25.5,,,,*
SIMTECH,EQ_WAFER_232,,REC_WAFER_67,*,135,,58,,,,*
SIMTECH,EQ_WAFER_232,,REC_WAFER_70,*,104,,62.75,,,,*
SIMTECH,EQ_WAFER_232,,REC_WAFER_90,*,49,,20,,,,*
SIMTECH,EQ_WAFER_232,,REC_WAFER_93,*,68,,28.5,,,,*
SIMTECH,EQ_WAFER_232,,REC_WAFER_96,*,45,,18.75,,,,*
SIMTECH,EQ_WAFER_232,,REC_WAFER_102,*,54,,21.75,,,,*
SIMTECH,EQ_WAFER_232,,REC_WAFER_134,*,58,,18.25,,,,*
SIMTECH,EQ_WAFER_232,,REC_WAFER_137,*,78,,19.25,,,,*
SIMTECH,EQ_WAFER_232,,REC_WAFER_140,*,72,,40.5,,,,*
SIMTECH,EQ_WAFER_232,,REC_WAFER_142,*,90,,44.75,,,,*
SIMTECH,EQ_WAFER_232,,REC_WAFER_184,*,73,,34.75,,,,*
SIMTECH,EQ_WAFER_232,,REC_WAFER_186,*,73,,34.75,,,,*
SIMTECH,EQ_WAFER_232,,REC_WAFER_202,*,73,,34.75,,,,*
SIMTECH,EQ_WAFER_232,,*,*,66.28,,32.84,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_798,*,120,,41,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_801,*,41,,27.25,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_804,*,83,,45.25,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_807,*,68,,30,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_810,*,48,,35.25,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_813,*,31,,30,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_831,*,65,,36.5,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_837,*,58,,37.25,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_843,*,39,,15.5,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_846,*,56,,25,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_849,*,59,,25.5,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_852,*,45,,20,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_855,*,114,,35.75,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_858,*,112,,69.5,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_876,*,131,,30.25,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_882,*,101,,25.25,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_897,*,64,,47.5,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_900,*,45,,29.25,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_903,*,72,,25.5,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_43,*,42,,17,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_46,*,52,,17.25,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_49,*,60,,33,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_52,*,80,,53.75,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_55,*,93,,61.75,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_58,*,52,,25.5,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_61,*,140,,46.75,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_67,*,135,,58,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_70,*,104,,62.75,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_93,*,68,,28.5,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_96,*,45,,18.75,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_102,*,54,,21.75,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_105,*,43,,30.25,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_108,*,81,,32,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_111,*,140,,50.25,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_131,*,125,,94.5,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_134,*,58,,18.25,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_137,*,78,,19.25,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_140,*,72,,40.5,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_142,*,90,,44.75,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_148,*,98,,27.5,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_150,*,116,,61.25,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_170,*,44,,29.5,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_172,*,44,,29.25,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_178,*,103,,46.25,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_182,*,76,,17.75,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_184,*,73,,34.75,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_186,*,73,,34.75,,,,*
SIMTECH,EQ_WAFER_233,,REC_WAFER_202,*,73,,34.75,,,,*
SIMTECH,EQ_WAFER_233,,*,*,73.32,,36.88,,,,*
SIMTECH,EQ_WAFER_234,,REC_WAFER_798,*,120,,41,,,,*
SIMTECH,EQ_WAFER_234,,REC_WAFER_807,*,68,,30,,,,*
SIMTECH,EQ_WAFER_234,,REC_WAFER_831,*,65,,36.5,,,,*
SIMTECH,EQ_WAFER_234,,REC_WAFER_837,*,58,,37.25,,,,*
SIMTECH,EQ_WAFER_234,,REC_WAFER_849,*,59,,25.5,,,,*
SIMTECH,EQ_WAFER_234,,REC_WAFER_855,*,114,,35.75,,,,*
SIMTECH,EQ_WAFER_234,,REC_WAFER_900,*,45,,29.25,,,,*
SIMTECH,EQ_WAFER_234,,REC_WAFER_903,*,72,,25.5,,,,*
SIMTECH,EQ_WAFER_234,,REC_WAFER_58,*,52,,25.5,,,,*
SIMTECH,EQ_WAFER_234,,REC_WAFER_61,*,140,,46.75,,,,*
SIMTECH,EQ_WAFER_234,,REC_WAFER_108,*,81,,32,,,,*
