EQPT_ID,CHAMBER,START_TIME,END_TIME,MTTF_IN_MINS,MTTR_IN_MINS,MTTF_DIST,MTTR_DIST,OP_GROUP,OP_DOWN_FRACTION,OP_DOWN_QTY,DOWN_TYPE,REMARK
EQ_LOT_101,,18/9/2020 23:39:14,13/11/2020 23:39:14,2611.8,243.6,EQ_LOT_101_UD_MTTF,EQ_LOT_101_UD_MTTR,0,0,0,UD,
EQ_LOT_101,,18/9/2020 23:39:14,13/11/2020 23:39:14,34646.4,36,EQ_LOT_101_ENG_MTTF,EQ_LOT_101_ENG_MTTR,0,0,0,ENG,
EQ_LOT_102,,18/9/2020 23:39:14,13/11/2020 23:39:14,5782.2,439.2,EQ_LOT_102_UD_MTTF,EQ_LOT_102_UD_MTTR,0,0,0,UD,
EQ_LOT_102,,18/9/2020 23:39:14,13/11/2020 23:39:14,30736.8,67.2,EQ_LOT_102_ENG_MTTF,EQ_LOT_102_ENG_MTTR,0,0,0,ENG,
EQ_LOT_103,,18/9/2020 23:39:14,13/11/2020 23:39:14,6114,228.6,EQ_LOT_103_UD_MTTF,EQ_LOT_103_UD_MTTR,0,0,0,UD,
EQ_LOT_103,,18/9/2020 23:39:14,13/11/2020 23:39:14,15937.8,49.2,EQ_LOT_103_ENG_MTTF,EQ_LOT_103_ENG_MTTR,0,0,0,ENG,
EQ_LOT_104,,18/9/2020 23:39:14,13/11/2020 23:39:14,11988.6,266.4,EQ_LOT_104_UD_MTTF,EQ_LOT_104_UD_MTTR,0,0,0,UD,
EQ_LOT_105,,18/9/2020 23:39:14,13/11/2020 23:39:14,20567.4,519,EQ_LOT_105_UD_MTTF,EQ_LOT_105_UD_MTTR,0,0,0,UD,
EQ_LOT_105,,18/9/2020 23:39:14,13/11/2020 23:39:14,30879,73.2,EQ_LOT_105_ENG_MTTF,EQ_LOT_105_ENG_MTTR,0,0,0,ENG,
EQ_LOT_106,A,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_LOT_106,B,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_LOT_106,C,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_LOT_106,D,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_LOT_106,E,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_LOT_106,F,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_LOT_106,,18/9/2020 23:39:14,13/11/2020 23:39:14,6584.4,258.6,EQ_LOT_106_UD_MTTF,EQ_LOT_106_UD_MTTR,0,0,0,UD,
EQ_WAFER_341,A,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_WAFER_341,B,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_WAFER_341,C,18/9/2020 23:39:14,13/11/2020 23:39:14,44308.2,293.4,EQ_WAFER_341_C_UD_MTTF,EQ_WAFER_341_C_UD_MTTR,0,0,0,UD,
EQ_WAFER_341,D,18/9/2020 23:39:14,13/11/2020 23:39:14,32568,286.2,EQ_WAFER_341_D_UD_MTTF,EQ_WAFER_341_D_UD_MTTR,0,0,0,UD,
EQ_WAFER_341,E,18/9/2020 23:39:14,13/11/2020 23:39:14,38812.2,202.8,EQ_WAFER_341_E_UD_MTTF,EQ_WAFER_341_E_UD_MTTR,0,0,0,UD,
EQ_WAFER_341,F,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_WAFER_341,,18/9/2020 23:39:14,13/11/2020 23:39:14,13108.8,498.6,EQ_WAFER_341_UD_MTTF,EQ_WAFER_341_UD_MTTR,0,0,0,UD,
EQ_WAFER_341,,18/9/2020 23:39:14,13/11/2020 23:39:14,27717,54,EQ_WAFER_341_ENG_MTTF,EQ_WAFER_341_ENG_MTTR,0,0,0,ENG,
EQ_LOT_107,A,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_LOT_107,B,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_LOT_107,C,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_LOT_107,D,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_LOT_107,E,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_LOT_107,F,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_LOT_107,,18/9/2020 23:39:14,13/11/2020 23:39:14,10059.6,1077.6,EQ_LOT_107_UD_MTTF,EQ_LOT_107_UD_MTTR,0,0,0,UD,
EQ_WAFER_357,A,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_WAFER_357,B,18/9/2020 23:39:14,13/11/2020 23:39:14,15118.2,1375.8,EQ_WAFER_357_B_UD_MTTF,EQ_WAFER_357_B_UD_MTTR,0,0,0,UD,
EQ_WAFER_357,C,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_WAFER_357,,18/9/2020 23:39:14,13/11/2020 23:39:14,4570.2,289.8,EQ_WAFER_357_UD_MTTF,EQ_WAFER_357_UD_MTTR,0,0,0,UD,
EQ_WAFER_358,,11/8/2020 13:00:00,18/9/2020 0:00:00,377.6283,251.7522,2,EQ_WAFER_358_UD_MTTR,0,0,0,UD,
EQ_WAFER_359,A,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,EQ_WAFER_359_A_UD_MTTF,EQ_WAFER_359_A_UD_MTTR,0,0,0,UD,
EQ_WAFER_359,B,18/9/2020 23:39:14,13/11/2020 23:39:14,15819,1502.4,EQ_WAFER_359_B_UD_MTTF,EQ_WAFER_359_B_UD_MTTR,0,0,0,UD,
EQ_WAFER_359,C,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,EQ_WAFER_359_C_UD_MTTF,EQ_WAFER_359_C_UD_MTTR,0,0,0,UD,
EQ_WAFER_359,,18/9/2020 23:39:14,13/11/2020 23:39:14,2881.2,188.4,EQ_WAFER_359_UD_MTTF,EQ_WAFER_359_UD_MTTR,0,0,0,UD,
EQ_WAFER_360,A,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_WAFER_360,B,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_WAFER_360,C,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_WAFER_360,,18/9/2020 23:39:14,13/11/2020 23:39:14,11601.6,439.2,EQ_WAFER_360_UD_MTTF,EQ_WAFER_360_UD_MTTR,0,0,0,UD,
EQ_WAFER_43,A,18/9/2020 23:39:14,13/11/2020 23:39:14,21743.4,711.6,EQ_WAFER_43_A_UD_MTTF,EQ_WAFER_43_A_UD_MTTR,0,0,0,UD,
EQ_WAFER_43,B,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,EQ_WAFER_43_B_UD_MTTF,EQ_WAFER_43_B_UD_MTTR,0,0,0,UD,
EQ_WAFER_43,C,18/9/2020 23:39:14,13/11/2020 23:39:14,3277.8,451.2,EQ_WAFER_43_C_UD_MTTF,EQ_WAFER_43_C_UD_MTTR,0,0,0,UD,
EQ_WAFER_43,D,18/9/2020 23:39:14,13/11/2020 23:39:14,4176.6,246,EQ_WAFER_43_D_UD_MTTF,EQ_WAFER_43_D_UD_MTTR,0,0,0,UD,
EQ_WAFER_43,,18/9/2020 23:39:14,13/11/2020 23:39:14,6985.8,84.6,EQ_WAFER_43_UD_MTTF,EQ_WAFER_43_UD_MTTR,0,0,0,UD,
EQ_WAFER_43,,18/9/2020 23:39:14,13/11/2020 23:39:14,44546.4,1080.6,EQ_WAFER_43_ENG_MTTF,EQ_WAFER_43_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_595,1,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,EQ_WAFER_595_1_UD_MTTF,EQ_WAFER_595_1_UD_MTTR,0,0,0,UD,
EQ_WAFER_595,2,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,EQ_WAFER_595_2_UD_MTTF,EQ_WAFER_595_2_UD_MTTR,0,0,0,UD,
EQ_WAFER_595,,18/9/2020 23:39:14,13/11/2020 23:39:14,2755.8,384,EQ_WAFER_595_UD_MTTF,EQ_WAFER_595_UD_MTTR,0,0,0,UD,
EQ_WAFER_595,,18/9/2020 23:39:14,13/11/2020 23:39:14,39822.6,80.4,EQ_WAFER_595_ENG_MTTF,EQ_WAFER_595_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_390,A,18/9/2020 23:39:14,13/11/2020 23:39:14,23576.4,2370.6,EQ_WAFER_390_A_UD_MTTF,EQ_WAFER_390_A_UD_MTTR,0,0,0,UD,
EQ_WAFER_390,B,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_WAFER_390,C,18/9/2020 23:39:14,13/11/2020 23:39:14,38802,2112,EQ_WAFER_390_C_UD_MTTF,EQ_WAFER_390_C_UD_MTTR,0,0,0,UD,
EQ_WAFER_390,,18/9/2020 23:39:14,13/11/2020 23:39:14,1959.6,186,EQ_WAFER_390_ENG_MTTF,EQ_WAFER_390_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_390,,18/9/2020 23:39:14,13/11/2020 23:39:14,3851.4,279.6,EQ_WAFER_390_UD_MTTF,EQ_WAFER_390_UD_MTTR,0,0,0,UD,
EQ_WAFER_391,A,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,EQ_WAFER_391_A_UD_MTTF,EQ_WAFER_391_A_UD_MTTR,0,0,0,UD,
EQ_WAFER_391,B,18/9/2020 23:39:14,13/11/2020 23:39:14,62875.8,217.2,EQ_WAFER_391_B_UD_MTTF,EQ_WAFER_391_B_UD_MTTR,0,0,0,UD,
EQ_WAFER_391,C,18/9/2020 23:39:14,13/11/2020 23:39:14,37403.4,2670.6,EQ_WAFER_391_C_UD_MTTF,EQ_WAFER_391_C_UD_MTTR,0,0,0,UD,
EQ_WAFER_391,,18/9/2020 23:39:14,13/11/2020 23:39:14,1185.6,274.2,EQ_WAFER_391_ENG_MTTF,EQ_WAFER_391_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_391,,18/9/2020 23:39:14,13/11/2020 23:39:14,2511.6,163.2,EQ_WAFER_391_UD_MTTF,EQ_WAFER_391_UD_MTTR,0,0,0,UD,
EQ_WAFER_392,A,18/9/2020 23:39:14,13/11/2020 23:39:14,32432.4,3063,EQ_WAFER_392_A_UD_MTTF,EQ_WAFER_392_A_UD_MTTR,0,0,0,UD,
EQ_WAFER_392,B,18/9/2020 23:39:14,13/11/2020 23:39:14,24738.6,2360.4,EQ_WAFER_392_B_UD_MTTF,EQ_WAFER_392_B_UD_MTTR,0,0,0,UD,
EQ_WAFER_392,,18/9/2020 23:39:14,13/11/2020 23:39:14,1047.6,282,EQ_WAFER_392_UD_MTTF,EQ_WAFER_392_UD_MTTR,0,0,0,UD,
EQ_WAFER_392,,18/9/2020 23:39:14,13/11/2020 23:39:14,2914.8,184.2,EQ_WAFER_392_ENG_MTTF,EQ_WAFER_392_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_393,,5/9/2020 0:00:00,31/12/2020 0:00:00,368.6544,122.8848,2,EQ_WAFER_393_UD_MTTR,0,0,0,UD,
EQ_WAFER_261,,18/9/2020 23:39:14,13/11/2020 23:39:14,2165.4,144.6,EQ_WAFER_261_UD_MTTF,EQ_WAFER_261_UD_MTTR,0,0,0,UD,
EQ_WAFER_261,,18/9/2020 23:39:14,13/11/2020 23:39:14,6598.8,177,EQ_WAFER_261_ENG_MTTF,EQ_WAFER_261_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_262,,18/9/2020 23:39:14,13/11/2020 23:39:14,4621.8,81,EQ_WAFER_262_UD_MTTF,EQ_WAFER_262_UD_MTTR,0,0,0,UD,
EQ_WAFER_262,,18/9/2020 23:39:14,13/11/2020 23:39:14,5566.8,137.4,EQ_WAFER_262_ENG_MTTF,EQ_WAFER_262_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_263,,18/9/2020 23:39:14,13/11/2020 23:39:14,2440.8,205.2,EQ_WAFER_263_UD_MTTF,EQ_WAFER_263_UD_MTTR,0,0,0,UD,
EQ_WAFER_263,,18/9/2020 23:39:14,13/11/2020 23:39:14,5016,180.6,EQ_WAFER_263_ENG_MTTF,EQ_WAFER_263_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_339,,18/9/2020 23:39:14,13/11/2020 23:39:14,4320,60,0,0,0,0,0,UD,
EQ_WAFER_168,,18/9/2020 23:39:14,13/11/2020 23:39:14,1830,59.4,EQ_WAFER_168_UD_MTTF,EQ_WAFER_168_UD_MTTR,0,0,0,UD,
EQ_WAFER_168,,18/9/2020 23:39:14,13/11/2020 23:39:14,2797.8,78.6,EQ_WAFER_168_ENG_MTTF,EQ_WAFER_168_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_169,,18/9/2020 23:39:14,13/11/2020 23:39:14,2326.2,53.4,EQ_WAFER_169_UD_MTTF,EQ_WAFER_169_UD_MTTR,0,0,0,UD,
EQ_WAFER_169,,18/9/2020 23:39:14,13/11/2020 23:39:14,3922.2,123.6,EQ_WAFER_169_ENG_MTTF,EQ_WAFER_169_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_170,,18/9/2020 23:39:14,13/11/2020 23:39:14,2148.6,66.6,EQ_WAFER_170_UD_MTTF,EQ_WAFER_170_UD_MTTR,0,0,0,UD,
EQ_WAFER_170,,18/9/2020 23:39:14,13/11/2020 23:39:14,5048.4,126,EQ_WAFER_170_ENG_MTTF,EQ_WAFER_170_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_171,,18/9/2020 23:39:14,13/11/2020 23:39:14,2497.2,69.6,EQ_WAFER_171_ENG_MTTF,EQ_WAFER_171_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_171,,18/9/2020 23:39:14,13/11/2020 23:39:14,2578.8,70.2,EQ_WAFER_171_UD_MTTF,EQ_WAFER_171_UD_MTTR,0,0,0,UD,
EQ_WAFER_172,,18/9/2020 23:39:14,13/11/2020 23:39:14,1396.2,56.4,EQ_WAFER_172_ENG_MTTF,EQ_WAFER_172_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_172,,18/9/2020 23:39:14,13/11/2020 23:39:14,1806,91.8,EQ_WAFER_172_UD_MTTF,EQ_WAFER_172_UD_MTTR,0,0,0,UD,
EQ_WAFER_173,,18/9/2020 23:39:14,13/11/2020 23:39:14,2073.6,84.6,EQ_WAFER_173_ENG_MTTF,EQ_WAFER_173_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_173,,18/9/2020 23:39:14,13/11/2020 23:39:14,2313,66,EQ_WAFER_173_UD_MTTF,EQ_WAFER_173_UD_MTTR,0,0,0,UD,
EQ_WAFER_174,,18/9/2020 23:39:14,13/11/2020 23:39:14,1420.2,54.6,EQ_WAFER_174_UD_MTTF,EQ_WAFER_174_UD_MTTR,0,0,0,UD,
EQ_WAFER_174,,18/9/2020 23:39:14,13/11/2020 23:39:14,2877,90,EQ_WAFER_174_ENG_MTTF,EQ_WAFER_174_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_175,,18/9/2020 23:39:14,13/11/2020 23:39:14,2460,113.4,EQ_WAFER_175_UD_MTTF,EQ_WAFER_175_UD_MTTR,0,0,0,UD,
EQ_WAFER_175,,18/9/2020 23:39:14,13/11/2020 23:39:14,3482.4,79.2,EQ_WAFER_175_ENG_MTTF,EQ_WAFER_175_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_176,,18/9/2020 23:39:14,13/11/2020 23:39:14,1903.2,61.8,EQ_WAFER_176_UD_MTTF,EQ_WAFER_176_UD_MTTR,0,0,0,UD,
EQ_WAFER_176,,18/9/2020 23:39:14,13/11/2020 23:39:14,2631.6,74.4,EQ_WAFER_176_ENG_MTTF,EQ_WAFER_176_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_135,,18/9/2020 23:39:14,13/11/2020 23:39:14,3435.6,120,EQ_WAFER_135_UD_MTTF,EQ_WAFER_135_UD_MTTR,0,0,0,UD,
EQ_WAFER_135,,18/9/2020 23:39:14,13/11/2020 23:39:14,4944.6,216,EQ_WAFER_135_ENG_MTTF,EQ_WAFER_135_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_136,,18/9/2020 23:39:14,13/11/2020 23:39:14,1914,76.2,EQ_WAFER_136_UD_MTTF,EQ_WAFER_136_UD_MTTR,0,0,0,UD,
EQ_WAFER_136,,18/9/2020 23:39:14,13/11/2020 23:39:14,3285.6,135.6,EQ_WAFER_136_ENG_MTTF,EQ_WAFER_136_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_137,,18/9/2020 23:39:14,13/11/2020 23:39:14,856.2,64.2,EQ_WAFER_137_UD_MTTF,EQ_WAFER_137_UD_MTTR,0,0,0,UD,
EQ_WAFER_137,,18/9/2020 23:39:14,13/11/2020 23:39:14,2190.6,82.8,EQ_WAFER_137_ENG_MTTF,EQ_WAFER_137_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_138,,18/9/2020 23:39:14,13/11/2020 23:39:14,1178.4,84.6,EQ_WAFER_138_UD_MTTF,EQ_WAFER_138_UD_MTTR,0,0,0,UD,
EQ_WAFER_138,,18/9/2020 23:39:14,13/11/2020 23:39:14,1510.2,40.2,EQ_WAFER_138_ENG_MTTF,EQ_WAFER_138_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_139,,18/9/2020 23:39:14,13/11/2020 23:39:14,861,49.8,EQ_WAFER_139_UD_MTTF,EQ_WAFER_139_UD_MTTR,0,0,0,UD,
EQ_WAFER_139,,18/9/2020 23:39:14,13/11/2020 23:39:14,4384.2,122.4,EQ_WAFER_139_ENG_MTTF,EQ_WAFER_139_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_140,,18/9/2020 23:39:14,13/11/2020 23:39:14,1403.4,60,EQ_WAFER_140_ENG_MTTF,EQ_WAFER_140_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_140,,18/9/2020 23:39:14,13/11/2020 23:39:14,1416.6,51.6,EQ_WAFER_140_UD_MTTF,EQ_WAFER_140_UD_MTTR,0,0,0,UD,
EQ_WAFER_141,,18/9/2020 23:39:14,13/11/2020 23:39:14,2417.4,45.6,EQ_WAFER_141_UD_MTTF,EQ_WAFER_141_UD_MTTR,0,0,0,UD,
EQ_WAFER_141,,18/9/2020 23:39:14,13/11/2020 23:39:14,8067.6,145.2,EQ_WAFER_141_ENG_MTTF,EQ_WAFER_141_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_142,,18/9/2020 23:39:14,13/11/2020 23:39:14,1901.4,48.6,EQ_WAFER_142_UD_MTTF,EQ_WAFER_142_UD_MTTR,0,0,0,UD,
EQ_WAFER_142,,18/9/2020 23:39:14,13/11/2020 23:39:14,12697.8,218.4,EQ_WAFER_142_ENG_MTTF,EQ_WAFER_142_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_143,,18/9/2020 23:39:14,13/11/2020 23:39:14,3547.8,66,EQ_WAFER_143_UD_MTTF,EQ_WAFER_143_UD_MTTR,0,0,0,UD,
EQ_WAFER_143,,18/9/2020 23:39:14,13/11/2020 23:39:14,8034,160.2,EQ_WAFER_143_ENG_MTTF,EQ_WAFER_143_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_144,,18/9/2020 23:39:14,13/11/2020 23:39:14,1228.2,55.2,EQ_WAFER_144_UD_MTTF,EQ_WAFER_144_UD_MTTR,0,0,0,UD,
EQ_WAFER_144,,18/9/2020 23:39:14,13/11/2020 23:39:14,5244.6,114.6,EQ_WAFER_144_ENG_MTTF,EQ_WAFER_144_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_145,,18/9/2020 23:39:14,13/11/2020 23:39:14,1886.4,68.4,EQ_WAFER_145_UD_MTTF,EQ_WAFER_145_UD_MTTR,0,0,0,UD,
EQ_WAFER_145,,18/9/2020 23:39:14,13/11/2020 23:39:14,13713.6,248.4,EQ_WAFER_145_ENG_MTTF,EQ_WAFER_145_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_146,,18/9/2020 23:39:14,13/11/2020 23:39:14,2628,130.2,EQ_WAFER_146_UD_MTTF,EQ_WAFER_146_UD_MTTR,0,0,0,UD,
EQ_WAFER_146,,18/9/2020 23:39:14,13/11/2020 23:39:14,9410.4,80.4,EQ_WAFER_146_ENG_MTTF,EQ_WAFER_146_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_147,,18/9/2020 23:39:14,13/11/2020 23:39:14,3481.2,61.8,EQ_WAFER_147_UD_MTTF,EQ_WAFER_147_UD_MTTR,0,0,0,UD,
EQ_WAFER_147,,18/9/2020 23:39:14,13/11/2020 23:39:14,7117.8,164.4,EQ_WAFER_147_ENG_MTTF,EQ_WAFER_147_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_148,,18/9/2020 23:39:14,13/11/2020 23:39:14,1566.6,42,EQ_WAFER_148_UD_MTTF,EQ_WAFER_148_UD_MTTR,0,0,0,UD,
EQ_WAFER_148,,18/9/2020 23:39:14,13/11/2020 23:39:14,4348.2,99.6,EQ_WAFER_148_ENG_MTTF,EQ_WAFER_148_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_149,,18/9/2020 23:39:14,13/11/2020 23:39:14,1402.8,64.8,EQ_WAFER_149_UD_MTTF,EQ_WAFER_149_UD_MTTR,0,0,0,UD,
EQ_WAFER_149,,18/9/2020 23:39:14,13/11/2020 23:39:14,5418,170.4,EQ_WAFER_149_ENG_MTTF,EQ_WAFER_149_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_150,,18/9/2020 23:39:14,13/11/2020 23:39:14,4896.6,54,EQ_WAFER_150_UD_MTTF,EQ_WAFER_150_UD_MTTR,0,0,0,UD,
EQ_WAFER_150,,18/9/2020 23:39:14,13/11/2020 23:39:14,5721,145.2,EQ_WAFER_150_ENG_MTTF,EQ_WAFER_150_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_151,,18/9/2020 23:39:14,13/11/2020 23:39:14,1393.8,42.6,EQ_WAFER_151_UD_MTTF,EQ_WAFER_151_UD_MTTR,0,0,0,UD,
EQ_WAFER_151,,18/9/2020 23:39:14,13/11/2020 23:39:14,3599.4,90,EQ_WAFER_151_ENG_MTTF,EQ_WAFER_151_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_152,,18/9/2020 23:39:14,13/11/2020 23:39:14,1951.8,48.6,EQ_WAFER_152_UD_MTTF,EQ_WAFER_152_UD_MTTR,0,0,0,UD,
EQ_WAFER_152,,18/9/2020 23:39:14,13/11/2020 23:39:14,6872.4,147,EQ_WAFER_152_ENG_MTTF,EQ_WAFER_152_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_153,,18/9/2020 23:39:14,13/11/2020 23:39:14,1479.6,64.8,EQ_WAFER_153_UD_MTTF,EQ_WAFER_153_UD_MTTR,0,0,0,UD,
EQ_WAFER_153,,18/9/2020 23:39:14,13/11/2020 23:39:14,17058,287.4,EQ_WAFER_153_ENG_MTTF,EQ_WAFER_153_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_154,,18/9/2020 23:39:14,13/11/2020 23:39:14,3173.4,53.4,EQ_WAFER_154_UD_MTTF,EQ_WAFER_154_UD_MTTR,0,0,0,UD,
EQ_WAFER_154,,18/9/2020 23:39:14,13/11/2020 23:39:14,5142,201,EQ_WAFER_154_ENG_MTTF,EQ_WAFER_154_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_155,,18/9/2020 23:39:14,13/11/2020 23:39:14,799.8,66,EQ_WAFER_155_UD_MTTF,EQ_WAFER_155_UD_MTTR,0,0,0,UD,
EQ_WAFER_155,,18/9/2020 23:39:14,13/11/2020 23:39:14,2844.6,98.4,EQ_WAFER_155_ENG_MTTF,EQ_WAFER_155_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_156,,18/9/2020 23:39:14,13/11/2020 23:39:14,1741.8,53.4,EQ_WAFER_156_UD_MTTF,EQ_WAFER_156_UD_MTTR,0,0,0,UD,
EQ_WAFER_156,,18/9/2020 23:39:14,13/11/2020 23:39:14,12157.8,229.2,EQ_WAFER_156_ENG_MTTF,EQ_WAFER_156_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_157,,18/9/2020 23:39:14,13/11/2020 23:39:14,2862.6,73.8,EQ_WAFER_157_UD_MTTF,EQ_WAFER_157_UD_MTTR,0,0,0,UD,
EQ_WAFER_157,,18/9/2020 23:39:14,13/11/2020 23:39:14,6042.6,129,EQ_WAFER_157_ENG_MTTF,EQ_WAFER_157_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_158,,18/9/2020 23:39:14,13/11/2020 23:39:14,921,49.2,EQ_WAFER_158_UD_MTTF,EQ_WAFER_158_UD_MTTR,0,0,0,UD,
EQ_WAFER_158,,18/9/2020 23:39:14,13/11/2020 23:39:14,6315.6,144,EQ_WAFER_158_ENG_MTTF,EQ_WAFER_158_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_159,,18/9/2020 23:39:14,13/11/2020 23:39:14,1261.2,51,EQ_WAFER_159_UD_MTTF,EQ_WAFER_159_UD_MTTR,0,0,0,UD,
EQ_WAFER_159,,18/9/2020 23:39:14,13/11/2020 23:39:14,2173.2,72.6,EQ_WAFER_159_ENG_MTTF,EQ_WAFER_159_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_160,,18/9/2020 23:39:14,13/11/2020 23:39:14,2938.8,116.4,EQ_WAFER_160_UD_MTTF,EQ_WAFER_160_UD_MTTR,0,0,0,UD,
EQ_WAFER_160,,18/9/2020 23:39:14,13/11/2020 23:39:14,6965.4,162,EQ_WAFER_160_ENG_MTTF,EQ_WAFER_160_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_161,,18/9/2020 23:39:14,13/11/2020 23:39:14,1188.6,52.8,EQ_WAFER_161_UD_MTTF,EQ_WAFER_161_UD_MTTR,0,0,0,UD,
EQ_WAFER_161,,18/9/2020 23:39:14,13/11/2020 23:39:14,8619.6,168.6,EQ_WAFER_161_ENG_MTTF,EQ_WAFER_161_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_162,,18/9/2020 23:39:14,13/11/2020 23:39:14,2964,49.8,EQ_WAFER_162_UD_MTTF,EQ_WAFER_162_UD_MTTR,0,0,0,UD,
EQ_WAFER_162,,18/9/2020 23:39:14,13/11/2020 23:39:14,5074.8,112.2,EQ_WAFER_162_ENG_MTTF,EQ_WAFER_162_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_163,,18/9/2020 23:39:14,13/11/2020 23:39:14,734.4,35.4,EQ_WAFER_163_UD_MTTF,EQ_WAFER_163_UD_MTTR,0,0,0,UD,
EQ_WAFER_163,,18/9/2020 23:39:14,13/11/2020 23:39:14,2629.8,81.6,EQ_WAFER_163_ENG_MTTF,EQ_WAFER_163_ENG_MTTR,0,0,0,ENG,
EQ_WAFER_164,,18/9/2020 23:39:14,13/11/2020 23:39:14,1893,59.4,EQ_WAFER_164_UD_MTTF,EQ_WAFER_164_UD_MTTR,0,0,0,UD,
EQ_WAFER_164,,18/9/2020 23:39:14,13/11/2020 23:39:14,2835.6,93.6,EQ_WAFER_164_ENG_MTTF,EQ_WAFER_164_ENG_MTTR,0,0,0,ENG,
