EQPT_ID,POLICY,RANK
EQ_WAFER_137,PrioritizeStepDue,12
EQ_WAFER_138,PrioritizeQueueTimeConstraint,1
EQ_WAFER_138,PrioritizeRocketLot,5
EQ_WAFER_138,PrioritizeHotLot,6
EQ_WAFER_138,PrioritizeRework,9
EQ_WAFER_138,PrioritizeLongWait,10
EQ_WAFER_138,PrioritizeStepDue,12
EQ_WAFER_139,PrioritizeQueueTimeConstraint,1
EQ_WAFER_139,PrioritizeRocketLot,5
EQ_WAFER_139,PrioritizeHotLot,6
EQ_WAFER_139,PrioritizeRework,9
EQ_WAFER_139,PrioritizeLongWait,10
EQ_WAFER_139,PrioritizeStepDue,12
EQ_WAFER_140,PrioritizeQueueTimeConstraint,1
EQ_WAFER_140,PrioritizeRocketLot,5
EQ_WAFER_140,PrioritizeHotLot,6
EQ_WAFER_140,PrioritizeRework,9
EQ_WAFER_140,PrioritizeLongWait,10
EQ_WAFER_140,PrioritizeStepDue,12
EQ_WAFER_141,PrioritizeQueueTimeConstraint,1
EQ_WAFER_141,PrioritizeRocketLot,5
EQ_WAFER_141,PrioritizeHotLot,6
EQ_WAFER_141,PrioritizeRework,9
EQ_WAFER_141,PrioritizeLongWait,10
EQ_WAFER_141,PrioritizeStepDue,12
EQ_WAFER_142,PrioritizeQueueTimeConstraint,1
EQ_WAFER_142,PrioritizeRocketLot,5
EQ_WAFER_142,PrioritizeHotLot,6
EQ_WAFER_142,PrioritizeRework,9
EQ_WAFER_142,PrioritizeLongWait,10
EQ_WAFER_142,PrioritizeStepDue,12
EQ_WAFER_143,PrioritizeQueueTimeConstraint,1
EQ_WAFER_143,PrioritizeRocketLot,5
EQ_WAFER_143,PrioritizeHotLot,6
EQ_WAFER_143,PrioritizeRework,9
EQ_WAFER_143,PrioritizeLongWait,10
EQ_WAFER_143,PrioritizeStepDue,12
EQ_WAFER_144,PrioritizeQueueTimeConstraint,1
EQ_WAFER_144,PrioritizeRocketLot,5
EQ_WAFER_144,PrioritizeHotLot,6
EQ_WAFER_144,PrioritizeRework,9
EQ_WAFER_144,PrioritizeLongWait,10
EQ_WAFER_144,PrioritizeStepDue,12
EQ_WAFER_145,PrioritizeQueueTimeConstraint,1
EQ_WAFER_145,PrioritizeRocketLot,5
EQ_WAFER_145,PrioritizeHotLot,6
EQ_WAFER_145,PrioritizeRework,9
EQ_WAFER_145,PrioritizeLongWait,10
EQ_WAFER_145,PrioritizeStepDue,12
EQ_WAFER_146,PrioritizeQueueTimeConstraint,1
EQ_WAFER_146,PrioritizeRocketLot,5
EQ_WAFER_146,PrioritizeHotLot,6
EQ_WAFER_146,PrioritizeRework,9
EQ_WAFER_146,PrioritizeLongWait,10
EQ_WAFER_146,PrioritizeStepDue,12
EQ_WAFER_147,PrioritizeQueueTimeConstraint,1
EQ_WAFER_147,PrioritizeRocketLot,5
EQ_WAFER_147,PrioritizeHotLot,6
EQ_WAFER_147,PrioritizeRework,9
EQ_WAFER_147,PrioritizeLongWait,10
EQ_WAFER_147,PrioritizeStepDue,12
EQ_WAFER_148,PrioritizeQueueTimeConstraint,1
EQ_WAFER_148,PrioritizeRocketLot,5
EQ_WAFER_148,PrioritizeHotLot,6
EQ_WAFER_148,PrioritizeRework,9
EQ_WAFER_148,PrioritizeLongWait,10
EQ_WAFER_148,PrioritizeStepDue,12
EQ_WAFER_149,PrioritizeQueueTimeConstraint,1
EQ_WAFER_149,PrioritizeRocketLot,5
EQ_WAFER_149,PrioritizeHotLot,6
EQ_WAFER_149,PrioritizeRework,9
EQ_WAFER_149,PrioritizeLongWait,10
EQ_WAFER_149,PrioritizeStepDue,12
EQ_WAFER_150,PrioritizeQueueTimeConstraint,1
EQ_WAFER_150,PrioritizeRocketLot,5
EQ_WAFER_150,PrioritizeHotLot,6
EQ_WAFER_150,PrioritizeRework,9
EQ_WAFER_150,PrioritizeLongWait,10
EQ_WAFER_150,PrioritizeStepDue,12
EQ_WAFER_151,PrioritizeQueueTimeConstraint,1
EQ_WAFER_151,PrioritizeRocketLot,5
EQ_WAFER_151,PrioritizeHotLot,6
EQ_WAFER_151,PrioritizeRework,9
EQ_WAFER_151,PrioritizeLongWait,10
EQ_WAFER_151,PrioritizeStepDue,12
EQ_WAFER_152,PrioritizeQueueTimeConstraint,1
EQ_WAFER_152,PrioritizeRocketLot,5
EQ_WAFER_152,PrioritizeHotLot,6
EQ_WAFER_152,PrioritizeRework,9
EQ_WAFER_152,PrioritizeLongWait,10
EQ_WAFER_152,PrioritizeStepDue,12
EQ_WAFER_153,PrioritizeQueueTimeConstraint,1
EQ_WAFER_153,PrioritizeRocketLot,5
EQ_WAFER_153,PrioritizeHotLot,6
EQ_WAFER_153,PrioritizeRework,9
EQ_WAFER_153,PrioritizeLongWait,10
EQ_WAFER_153,PrioritizeStepDue,12
EQ_WAFER_154,PrioritizeQueueTimeConstraint,1
EQ_WAFER_154,PrioritizeRocketLot,5
EQ_WAFER_154,PrioritizeHotLot,6
EQ_WAFER_154,PrioritizeRework,9
EQ_WAFER_154,PrioritizeLongWait,10
EQ_WAFER_154,PrioritizeStepDue,12
EQ_WAFER_155,PrioritizeQueueTimeConstraint,1
EQ_WAFER_155,PrioritizeRocketLot,5
EQ_WAFER_155,PrioritizeHotLot,6
EQ_WAFER_155,PrioritizeRework,9
EQ_WAFER_155,PrioritizeLongWait,10
EQ_WAFER_155,PrioritizeStepDue,12
EQ_WAFER_156,PrioritizeQueueTimeConstraint,1
EQ_WAFER_156,PrioritizeRocketLot,5
EQ_WAFER_156,PrioritizeHotLot,6
EQ_WAFER_156,PrioritizeRework,9
EQ_WAFER_156,PrioritizeLongWait,10
EQ_WAFER_156,PrioritizeStepDue,12
EQ_WAFER_157,PrioritizeQueueTimeConstraint,1
EQ_WAFER_157,PrioritizeRocketLot,5
EQ_WAFER_157,PrioritizeHotLot,6
EQ_WAFER_157,PrioritizeRework,9
EQ_WAFER_157,PrioritizeLongWait,10
EQ_WAFER_157,PrioritizeStepDue,12
EQ_WAFER_158,PrioritizeQueueTimeConstraint,1
EQ_WAFER_158,PrioritizeRocketLot,5
EQ_WAFER_158,PrioritizeHotLot,6
EQ_WAFER_158,PrioritizeRework,9
EQ_WAFER_158,PrioritizeLongWait,10
EQ_WAFER_158,PrioritizeStepDue,12
EQ_WAFER_159,PrioritizeQueueTimeConstraint,1
EQ_WAFER_159,PrioritizeRocketLot,5
EQ_WAFER_159,PrioritizeHotLot,6
EQ_WAFER_159,PrioritizeRework,9
EQ_WAFER_159,PrioritizeLongWait,10
EQ_WAFER_159,PrioritizeStepDue,12
EQ_WAFER_160,PrioritizeQueueTimeConstraint,1
EQ_WAFER_160,PrioritizeRocketLot,5
EQ_WAFER_160,PrioritizeHotLot,6
EQ_WAFER_160,PrioritizeRework,9
EQ_WAFER_160,PrioritizeLongWait,10
EQ_WAFER_160,PrioritizeStepDue,12
EQ_WAFER_161,PrioritizeQueueTimeConstraint,1
EQ_WAFER_161,PrioritizeRocketLot,5
EQ_WAFER_161,PrioritizeHotLot,6
EQ_WAFER_161,PrioritizeRework,9
EQ_WAFER_161,PrioritizeLongWait,10
EQ_WAFER_161,PrioritizeStepDue,12
EQ_WAFER_162,PrioritizeQueueTimeConstraint,1
EQ_WAFER_162,PrioritizeRocketLot,5
EQ_WAFER_162,PrioritizeHotLot,6
EQ_WAFER_162,PrioritizeRework,9
EQ_WAFER_162,PrioritizeLongWait,10
EQ_WAFER_162,PrioritizeStepDue,12
EQ_WAFER_163,PrioritizeQueueTimeConstraint,1
EQ_WAFER_163,PrioritizeRocketLot,5
EQ_WAFER_163,PrioritizeHotLot,6
EQ_WAFER_163,PrioritizeRework,9
EQ_WAFER_163,PrioritizeLongWait,10
EQ_WAFER_163,PrioritizeStepDue,12
EQ_WAFER_164,PrioritizeQueueTimeConstraint,1
EQ_WAFER_164,PrioritizeRocketLot,5
EQ_WAFER_164,PrioritizeHotLot,6
EQ_WAFER_164,PrioritizeRework,9
EQ_WAFER_164,PrioritizeLongWait,10
EQ_WAFER_164,PrioritizeStepDue,12
EQ_WAFER_165,PrioritizeQueueTimeConstraint,1
EQ_WAFER_165,PrioritizeRocketLot,5
EQ_WAFER_165,PrioritizeHotLot,6
EQ_WAFER_165,PrioritizeRework,9
EQ_WAFER_165,PrioritizeLongWait,10
EQ_WAFER_165,PrioritizeStepDue,12
EQ_WAFER_166,PrioritizeQueueTimeConstraint,1
EQ_WAFER_166,PrioritizeRocketLot,5
EQ_WAFER_166,PrioritizeHotLot,6
EQ_WAFER_166,PrioritizeRework,9
EQ_WAFER_166,PrioritizeLongWait,10
EQ_WAFER_166,PrioritizeStepDue,12
EQ_WAFER_167,PrioritizeQueueTimeConstraint,1
EQ_WAFER_167,PrioritizeRocketLot,5
EQ_WAFER_167,PrioritizeHotLot,6
EQ_WAFER_167,PrioritizeRework,9
EQ_WAFER_167,PrioritizeLongWait,10
EQ_WAFER_167,PrioritizeStepDue,12
EQ_WAFER_134,PrioritizeQueueTimeConstraint,1
EQ_WAFER_134,PrioritizeRocketLot,5
EQ_WAFER_134,PrioritizeHotLot,6
EQ_WAFER_134,PrioritizeRework,9
EQ_WAFER_134,PrioritizeLongWait,10
EQ_WAFER_134,PrioritizeStepDue,12
EQ_WAFER_396,PrioritizeQueueTimeConstraint,1
EQ_WAFER_396,PrioritizeRocketLot,5
EQ_WAFER_396,PrioritizeHotLot,6
EQ_WAFER_396,PrioritizeRework,9
EQ_WAFER_396,PrioritizeLongWait,10
EQ_WAFER_396,PrioritizeStepDue,12
EQ_WAFER_203,PrioritizeQueueTimeConstraint,1
EQ_WAFER_203,PrioritizeRocketLot,5
EQ_WAFER_203,PrioritizeHotLot,6
EQ_WAFER_203,PrioritizeRework,9
EQ_WAFER_203,PrioritizeLongWait,10
EQ_WAFER_203,PrioritizeStepDue,12
EQ_WAFER_204,PrioritizeQueueTimeConstraint,1
EQ_WAFER_204,PrioritizeRocketLot,5
EQ_WAFER_204,PrioritizeHotLot,6
EQ_WAFER_204,PrioritizeRework,9
EQ_WAFER_204,PrioritizeLongWait,10
EQ_WAFER_204,PrioritizeStepDue,12
EQ_WAFER_484,PrioritizeQueueTimeConstraint,1
EQ_WAFER_484,PrioritizeRocketLot,5
EQ_WAFER_484,PrioritizeHotLot,6
EQ_WAFER_484,PrioritizeRework,9
EQ_WAFER_484,PrioritizeLongWait,10
EQ_WAFER_484,PrioritizeStepDue,12
EQ_WAFER_275,PrioritizeQueueTimeConstraint,1
EQ_WAFER_275,PrioritizeRocketLot,5
EQ_WAFER_275,PrioritizeHotLot,6
EQ_WAFER_275,PrioritizeRework,9
EQ_WAFER_275,PrioritizeLongWait,10
EQ_WAFER_275,PrioritizeStepDue,12
EQ_WAFER_276,PrioritizeQueueTimeConstraint,1
EQ_WAFER_276,PrioritizeRocketLot,5
EQ_WAFER_276,PrioritizeHotLot,6
EQ_WAFER_276,PrioritizeRework,9
EQ_WAFER_276,PrioritizeLongWait,10
EQ_WAFER_276,PrioritizeStepDue,12
EQ_WAFER_277,PrioritizeQueueTimeConstraint,1
EQ_WAFER_277,PrioritizeRocketLot,5
EQ_WAFER_277,PrioritizeHotLot,6
EQ_WAFER_277,PrioritizeRework,9
EQ_WAFER_277,PrioritizeLongWait,10
EQ_WAFER_277,PrioritizeStepDue,12
EQ_WAFER_278,PrioritizeQueueTimeConstraint,1
EQ_WAFER_278,PrioritizeRocketLot,5
EQ_WAFER_278,PrioritizeHotLot,6
EQ_WAFER_278,PrioritizeRework,9
EQ_WAFER_278,PrioritizeLongWait,10
EQ_WAFER_278,PrioritizeStepDue,12
EQ_WAFER_279,PrioritizeQueueTimeConstraint,1
EQ_WAFER_279,PrioritizeRocketLot,5
EQ_WAFER_279,PrioritizeHotLot,6
EQ_WAFER_279,PrioritizeRework,9
EQ_WAFER_279,PrioritizeLongWait,10
EQ_WAFER_279,PrioritizeStepDue,12
EQ_WAFER_280,PrioritizeQueueTimeConstraint,1
EQ_WAFER_280,PrioritizeRocketLot,5
EQ_WAFER_280,PrioritizeHotLot,6
EQ_WAFER_280,PrioritizeRework,9
EQ_WAFER_280,PrioritizeLongWait,10
EQ_WAFER_280,PrioritizeStepDue,12
EQ_WAFER_654,PrioritizeQueueTimeConstraint,1
EQ_WAFER_654,PrioritizeRocketLot,5
EQ_WAFER_654,PrioritizeHotLot,6
EQ_WAFER_654,PrioritizeRework,9
EQ_WAFER_654,PrioritizeLongWait,10
EQ_WAFER_654,PrioritizeStepDue,12
EQ_WAFER_485,PrioritizeQueueTimeConstraint,1
EQ_WAFER_485,PrioritizeRocketLot,5
EQ_WAFER_485,PrioritizeHotLot,6
EQ_WAFER_485,PrioritizeRework,9
EQ_WAFER_485,PrioritizeLongWait,10
EQ_WAFER_485,PrioritizeStepDue,12
EQ_WAFER_485,PreferFastTool,18
EQ_WAFER_486,PrioritizeQueueTimeConstraint,1
EQ_WAFER_486,PrioritizeRocketLot,5
EQ_WAFER_486,PrioritizeHotLot,6
EQ_WAFER_486,PrioritizeRework,9
EQ_WAFER_486,PrioritizeLongWait,10
EQ_WAFER_486,PrioritizeStepDue,12
EQ_WAFER_486,PreferFastTool,18
EQ_WAFER_487,PrioritizeQueueTimeConstraint,1
EQ_WAFER_487,PrioritizeRocketLot,5
EQ_WAFER_487,PrioritizeHotLot,6
EQ_WAFER_487,PrioritizeRework,9
EQ_WAFER_487,PrioritizeLongWait,10
EQ_WAFER_487,PrioritizeStepDue,12
EQ_WAFER_487,PreferFastTool,18
EQ_WAFER_488,PrioritizeQueueTimeConstraint,1
EQ_WAFER_488,PrioritizeRocketLot,5
EQ_WAFER_488,PrioritizeHotLot,6
EQ_WAFER_488,PrioritizeRework,9
EQ_WAFER_488,PrioritizeLongWait,10
EQ_WAFER_488,PrioritizeStepDue,12
EQ_WAFER_489,PrioritizeQueueTimeConstraint,1
EQ_WAFER_489,PrioritizeRocketLot,5
EQ_WAFER_489,PrioritizeHotLot,6
EQ_WAFER_489,PrioritizeRework,9
EQ_WAFER_489,PrioritizeLongWait,10
EQ_WAFER_489,PrioritizeStepDue,12
EQ_WAFER_666,PrioritizeQueueTimeConstraint,1
EQ_WAFER_666,PrioritizeRocketLot,5
EQ_WAFER_666,PrioritizeHotLot,6
EQ_WAFER_666,PrioritizeRework,9
EQ_WAFER_666,PrioritizeLongWait,10
EQ_WAFER_666,PrioritizeStepDue,12
EQ_WAFER_667,PrioritizeQueueTimeConstraint,1
EQ_WAFER_667,PrioritizeRocketLot,5
EQ_WAFER_667,PrioritizeHotLot,6
EQ_WAFER_667,PrioritizeRework,9
EQ_WAFER_667,PrioritizeLongWait,10
EQ_WAFER_667,PrioritizeStepDue,12
EQ_LOT_147,PrioritizeQueueTimeConstraint,1
EQ_LOT_147,PrioritizeRocketLot,5
EQ_LOT_147,PrioritizeHotLot,6
EQ_LOT_147,PrioritizeRework,9
EQ_LOT_147,PrioritizeLongWait,10
EQ_LOT_148,PrioritizeQueueTimeConstraint,1
EQ_LOT_148,PrioritizeRocketLot,5
EQ_LOT_148,PrioritizeHotLot,6
EQ_LOT_148,PrioritizeRework,9
EQ_LOT_148,PrioritizeLongWait,10
EQ_WAFER_340,PrioritizeQueueTimeConstraint,1
EQ_WAFER_340,PrioritizeRocketLot,5
EQ_WAFER_340,PrioritizeHotLot,6
EQ_WAFER_340,PrioritizeRework,9
EQ_WAFER_340,PrioritizeLongWait,10
EQ_WAFER_340,PrioritizeStepDue,12
EQ_WAFER_281,PrioritizeQueueTimeConstraint,1
EQ_WAFER_281,PrioritizeRocketLot,5
EQ_WAFER_281,PrioritizeHotLot,6
EQ_WAFER_281,PrioritizeRework,9
EQ_WAFER_281,PrioritizeLongWait,10
EQ_WAFER_281,PrioritizeStepDue,12
EQ_WAFER_282,PrioritizeQueueTimeConstraint,1
EQ_WAFER_282,PrioritizeRocketLot,5
EQ_WAFER_282,PrioritizeHotLot,6
EQ_WAFER_282,PrioritizeRework,9
EQ_WAFER_282,PrioritizeLongWait,10
EQ_WAFER_282,PrioritizeStepDue,12
EQ_WAFER_283,PrioritizeQueueTimeConstraint,1
EQ_WAFER_283,PrioritizeRocketLot,5
EQ_WAFER_283,PrioritizeHotLot,6
EQ_WAFER_283,PrioritizeRework,9
EQ_WAFER_283,PrioritizeLongWait,10
EQ_WAFER_283,PrioritizeStepDue,12
EQ_WAFER_284,PrioritizeQueueTimeConstraint,1
EQ_WAFER_284,PrioritizeRocketLot,5
EQ_WAFER_284,PrioritizeHotLot,6
EQ_WAFER_284,PrioritizeRework,9
EQ_WAFER_284,PrioritizeLongWait,10
EQ_WAFER_284,PrioritizeStepDue,12
EQ_WAFER_285,PrioritizeQueueTimeConstraint,1
EQ_WAFER_285,PrioritizeRocketLot,5
EQ_WAFER_285,PrioritizeHotLot,6
EQ_WAFER_285,PrioritizeRework,9
EQ_WAFER_285,PrioritizeLongWait,10
EQ_WAFER_285,PrioritizeStepDue,12
EQ_WAFER_286,PrioritizeQueueTimeConstraint,1
EQ_WAFER_286,PrioritizeRocketLot,5
EQ_WAFER_286,PrioritizeHotLot,6
EQ_WAFER_286,PrioritizeRework,9
EQ_WAFER_286,PrioritizeLongWait,10
EQ_WAFER_286,PrioritizeStepDue,12
EQ_WAFER_521,PrioritizeQueueTimeConstraint,1
EQ_WAFER_521,PrioritizeRocketLot,5
EQ_WAFER_521,PrioritizeHotLot,6
EQ_WAFER_521,PrioritizeRework,9
EQ_WAFER_521,PrioritizeLongWait,10
EQ_WAFER_521,PrioritizeStepDue,12
EQ_WAFER_472,PrioritizeQueueTimeConstraint,1
EQ_WAFER_472,PrioritizeRocketLot,5
EQ_WAFER_472,PrioritizeHotLot,6
EQ_WAFER_472,PrioritizeRework,9
EQ_WAFER_472,PrioritizeLongWait,10
EQ_WAFER_472,PrioritizeStepDue,12
EQ_BATCH_342,PrioritizeQueueTimeConstraint,1
EQ_BATCH_342,PrioritizeRocketLot,5
EQ_BATCH_342,PrioritizeHotLot,6
EQ_BATCH_342,PrioritizeRework,9
EQ_BATCH_342,PrioritizeLongWait,10
EQ_BATCH_343,PrioritizeQueueTimeConstraint,1
EQ_BATCH_343,PrioritizeRocketLot,5
EQ_BATCH_343,PrioritizeHotLot,6
EQ_BATCH_343,PrioritizeRework,9
EQ_BATCH_343,PrioritizeLongWait,10
EQ_BATCH_344,PrioritizeQueueTimeConstraint,1
EQ_BATCH_344,PrioritizeRocketLot,5
EQ_BATCH_344,PrioritizeHotLot,6
EQ_BATCH_344,PrioritizeRework,9
EQ_BATCH_344,PrioritizeLongWait,10
EQ_BATCH_345,PrioritizeQueueTimeConstraint,1
EQ_BATCH_345,PrioritizeRocketLot,5
EQ_BATCH_345,PrioritizeHotLot,6
EQ_BATCH_345,PrioritizeRework,9
EQ_BATCH_345,PrioritizeLongWait,10
EQ_BATCH_346,PrioritizeQueueTimeConstraint,1
EQ_BATCH_346,PrioritizeRocketLot,5
EQ_BATCH_346,PrioritizeHotLot,6
EQ_BATCH_346,PrioritizeRework,9
EQ_BATCH_346,PrioritizeLongWait,10
EQ_BATCH_346,PrioritizeStepDue,12
EQ_BATCH_357,PrioritizeQueueTimeConstraint,1
EQ_BATCH_357,PrioritizeRocketLot,5
EQ_BATCH_357,PrioritizeHotLot,6
EQ_BATCH_357,PrioritizeRework,9
EQ_BATCH_357,PrioritizeLongWait,10
EQ_BATCH_358,PrioritizeQueueTimeConstraint,1
EQ_BATCH_358,PrioritizeRocketLot,5
EQ_BATCH_358,PrioritizeHotLot,6
EQ_BATCH_358,PrioritizeRework,9
EQ_BATCH_358,PrioritizeLongWait,10
EQ_BATCH_358,PrioritizeStepDue,12
EQ_WAFER_222,PrioritizeQueueTimeConstraint,1
EQ_WAFER_222,PrioritizeRocketLot,5
EQ_WAFER_222,PrioritizeHotLot,6
EQ_WAFER_222,PrioritizeRework,9
EQ_WAFER_222,PrioritizeLongWait,10
EQ_WAFER_222,PrioritizeSameSetup,17
EQ_WAFER_223,PrioritizeQueueTimeConstraint,1
EQ_WAFER_223,PrioritizeRocketLot,5
EQ_WAFER_223,PrioritizeHotLot,6
EQ_WAFER_223,PrioritizeRework,9
EQ_WAFER_223,PrioritizeLongWait,10
EQ_WAFER_223,PrioritizeSameSetup,17
EQ_WAFER_224,PrioritizeQueueTimeConstraint,1
EQ_WAFER_224,PrioritizeRocketLot,5
EQ_WAFER_224,PrioritizeHotLot,6
EQ_WAFER_224,PrioritizeRework,9
EQ_WAFER_224,PrioritizeLongWait,10
EQ_WAFER_224,PrioritizeSameSetup,17
EQ_WAFER_225,PrioritizeQueueTimeConstraint,1
EQ_WAFER_225,PrioritizeRocketLot,5
EQ_WAFER_225,PrioritizeHotLot,6
EQ_WAFER_225,PrioritizeRework,9
EQ_WAFER_225,PrioritizeLongWait,10
EQ_WAFER_225,PrioritizeSameSetup,17
EQ_WAFER_226,PrioritizeQueueTimeConstraint,1
EQ_WAFER_226,PrioritizeRocketLot,5
EQ_WAFER_226,PrioritizeHotLot,6
EQ_WAFER_226,PrioritizeRework,9
EQ_WAFER_226,PrioritizeLongWait,10
EQ_WAFER_226,PrioritizeSameSetup,17
EQ_WAFER_227,PrioritizeQueueTimeConstraint,1
EQ_WAFER_227,PrioritizeRocketLot,5
EQ_WAFER_227,PrioritizeHotLot,6
EQ_WAFER_227,PrioritizeRework,9
EQ_WAFER_227,PrioritizeLongWait,10
EQ_WAFER_227,PrioritizeSameSetup,17
EQ_WAFER_228,PrioritizeQueueTimeConstraint,1
EQ_WAFER_228,PrioritizeRocketLot,5
EQ_WAFER_228,PrioritizeHotLot,6
EQ_WAFER_228,PrioritizeRework,9
EQ_WAFER_228,PrioritizeLongWait,10
EQ_WAFER_228,PrioritizeSameSetup,17
EQ_WAFER_229,PrioritizeQueueTimeConstraint,1
EQ_WAFER_229,PrioritizeRocketLot,5
EQ_WAFER_229,PrioritizeHotLot,6
EQ_WAFER_229,PrioritizeRework,9
EQ_WAFER_229,PrioritizeLongWait,10
EQ_WAFER_229,PrioritizeSameSetup,17
EQ_WAFER_230,PrioritizeQueueTimeConstraint,1
EQ_WAFER_230,PrioritizeRocketLot,5
EQ_WAFER_230,PrioritizeHotLot,6
EQ_WAFER_230,PrioritizeRework,9
EQ_WAFER_230,PrioritizeLongWait,10
EQ_WAFER_230,PrioritizeSameSetup,17
EQ_WAFER_231,PrioritizeQueueTimeConstraint,1
EQ_WAFER_231,PrioritizeRocketLot,5
EQ_WAFER_231,PrioritizeHotLot,6
EQ_WAFER_231,PrioritizeRework,9
EQ_WAFER_231,PrioritizeLongWait,10
EQ_WAFER_231,PrioritizeSameSetup,17
EQ_WAFER_232,PrioritizeQueueTimeConstraint,1
EQ_WAFER_232,PrioritizeSameSetup,17
EQ_WAFER_233,PrioritizeQueueTimeConstraint,1
EQ_WAFER_233,PrioritizeRocketLot,5
EQ_WAFER_233,PrioritizeHotLot,6
EQ_WAFER_233,PrioritizeRework,9
EQ_WAFER_233,PrioritizeLongWait,10
EQ_WAFER_233,PrioritizeStepDue,12
EQ_WAFER_234,PrioritizeQueueTimeConstraint,1
EQ_WAFER_234,PrioritizeRocketLot,5
EQ_WAFER_234,PrioritizeHotLot,6
EQ_WAFER_234,PrioritizeRework,9
EQ_WAFER_234,PrioritizeLongWait,10
EQ_WAFER_234,PrioritizeStepDue,12
EQ_WAFER_235,PrioritizeQueueTimeConstraint,1
EQ_WAFER_235,PrioritizeRocketLot,5
EQ_WAFER_235,PrioritizeHotLot,6
EQ_WAFER_235,PrioritizeRework,9
EQ_WAFER_235,PrioritizeLongWait,10
EQ_WAFER_235,PrioritizeStepDue,12
EQ_WAFER_655,PrioritizeQueueTimeConstraint,1
EQ_WAFER_655,PrioritizeRocketLot,5
EQ_WAFER_655,PrioritizeHotLot,6
EQ_WAFER_655,PrioritizeRework,9
EQ_WAFER_655,PrioritizeLongWait,10
EQ_WAFER_655,PrioritizeSameSetup,17
EQ_WAFER_656,PrioritizeQueueTimeConstraint,1
EQ_WAFER_656,PrioritizeRocketLot,5
EQ_WAFER_656,PrioritizeHotLot,6
EQ_WAFER_656,PrioritizeRework,9
EQ_WAFER_656,PrioritizeLongWait,10
EQ_WAFER_656,PrioritizeSameSetup,17
EQ_WAFER_657,PrioritizeQueueTimeConstraint,1
EQ_WAFER_657,PrioritizeRocketLot,5
EQ_WAFER_657,PrioritizeHotLot,6
EQ_WAFER_657,PrioritizeRework,9
EQ_WAFER_657,PrioritizeLongWait,10
EQ_WAFER_657,PrioritizeSameSetup,17
EQ_WAFER_658,PrioritizeQueueTimeConstraint,1
EQ_WAFER_658,PrioritizeRocketLot,5
EQ_WAFER_658,PrioritizeHotLot,6
EQ_WAFER_658,PrioritizeRework,9
EQ_WAFER_658,PrioritizeLongWait,10
EQ_WAFER_658,PrioritizeSameSetup,17
EQ_WAFER_659,PrioritizeQueueTimeConstraint,1
EQ_WAFER_659,PrioritizeRocketLot,5
EQ_WAFER_659,PrioritizeHotLot,6
EQ_WAFER_659,PrioritizeRework,9
EQ_WAFER_659,PrioritizeLongWait,10
EQ_WAFER_659,PrioritizeSameSetup,17
EQ_WAFER_660,PrioritizeQueueTimeConstraint,1
EQ_WAFER_660,PrioritizeRocketLot,5
EQ_WAFER_660,PrioritizeHotLot,6
EQ_WAFER_660,PrioritizeRework,9
EQ_WAFER_660,PrioritizeLongWait,10
EQ_WAFER_660,PrioritizeSameSetup,17
EQ_WAFER_661,PrioritizeQueueTimeConstraint,1
EQ_WAFER_661,PrioritizeRocketLot,5
EQ_WAFER_661,PrioritizeHotLot,6
EQ_WAFER_661,PrioritizeRework,9
EQ_WAFER_661,PrioritizeLongWait,10
EQ_WAFER_661,PrioritizeSameSetup,17
EQ_WAFER_662,PrioritizeQueueTimeConstraint,1
EQ_WAFER_662,PrioritizeRocketLot,5
EQ_WAFER_662,PrioritizeHotLot,6
EQ_WAFER_662,PrioritizeRework,9
EQ_WAFER_662,PrioritizeLongWait,10
EQ_WAFER_662,PrioritizeSameSetup,17
EQ_WAFER_663,PrioritizeQueueTimeConstraint,1
EQ_WAFER_663,PrioritizeSameSetup,17
EQ_WAFER_664,PrioritizeQueueTimeConstraint,1
EQ_WAFER_664,PrioritizeRocketLot,5
EQ_WAFER_664,PrioritizeHotLot,6
EQ_WAFER_664,PrioritizeRework,9
EQ_WAFER_664,PrioritizeLongWait,10
EQ_WAFER_664,PrioritizeSameSetup,17
EQ_WAFER_665,PrioritizeQueueTimeConstraint,1
EQ_WAFER_665,PrioritizeRocketLot,5
EQ_WAFER_665,PrioritizeHotLot,6
EQ_WAFER_665,PrioritizeRework,9
EQ_WAFER_665,PrioritizeLongWait,10
EQ_WAFER_665,PrioritizeSameSetup,17
EQ_WAFER_642,PrioritizeQueueTimeConstraint,1
EQ_WAFER_642,PrioritizeRocketLot,5
EQ_WAFER_642,PrioritizeHotLot,6
EQ_WAFER_642,PrioritizeRework,9
EQ_WAFER_642,PrioritizeLongWait,10
EQ_WAFER_642,PrioritizeStepDue,12
EQ_WAFER_642,PrioritizeSameSetup,17
EQ_WAFER_643,PrioritizeQueueTimeConstraint,1
EQ_WAFER_643,PrioritizeRocketLot,5
EQ_WAFER_643,PrioritizeHotLot,6
EQ_WAFER_643,PrioritizeRework,9
EQ_WAFER_643,PrioritizeLongWait,10
EQ_WAFER_643,PrioritizeStepDue,12
EQ_WAFER_643,PrioritizeSameSetup,17
EQ_WAFER_188,PrioritizeQueueTimeConstraint,1
EQ_WAFER_188,PrioritizeRocketLot,5
EQ_WAFER_188,PrioritizeHotLot,6
EQ_WAFER_188,PrioritizeRework,9
EQ_WAFER_188,PrioritizeLongWait,10
EQ_WAFER_188,PrioritizeStepDue,12
EQ_WAFER_189,PrioritizeQueueTimeConstraint,1
